,date,team_a,team_b,score
605,2014-06-08,1610612759,1610612748,194.0
606,2014-06-05,1610612759,1610612748,205.0
607,2014-05-31,1610612760,1610612759,219.0
608,2014-05-30,1610612748,1610612754,209.0
609,2014-05-29,1610612759,1610612760,206.0
610,2014-05-28,1610612754,1610612748,183.0
611,2014-05-27,1610612760,1610612759,197.0
612,2014-05-26,1610612748,1610612754,192.0
613,2014-05-25,1610612760,1610612759,203.0
614,2014-05-24,1610612748,1610612754,186.0
615,2014-05-21,1610612759,1610612760,189.0
616,2014-05-20,1610612754,1610612748,170.0
617,2014-05-19,1610612759,1610612760,227.0
618,2014-05-18,1610612754,1610612748,203.0
619,2014-05-15,1610612764,1610612754,173.0
620,2014-05-15,1610612746,1610612760,202.0
621,2014-05-14,1610612748,1610612751,190.0
622,2014-05-14,1610612759,1610612757,186.0
623,2014-05-13,1610612754,1610612764,181.0
624,2014-05-13,1610612760,1610612746,209.0
625,2014-05-12,1610612751,1610612748,198.0
626,2014-05-12,1610612757,1610612759,195.0
627,2014-05-11,1610612746,1610612760,200.0
628,2014-05-11,1610612764,1610612754,187.0
629,2014-05-10,1610612751,1610612748,194.0
630,2014-05-10,1610612757,1610612759,221.0
631,2014-05-09,1610612764,1610612754,148.0
632,2014-05-09,1610612746,1610612760,230.0
633,2014-05-08,1610612748,1610612751,176.0
634,2014-05-08,1610612759,1610612757,211.0
635,2014-05-07,1610612754,1610612764,168.0
636,2014-05-07,1610612760,1610612746,213.0
637,2014-05-06,1610612748,1610612751,193.0
638,2014-05-06,1610612759,1610612757,208.0
639,2014-05-05,1610612754,1610612764,198.0
640,2014-05-05,1610612760,1610612746,227.0
641,2014-05-04,1610612761,1610612751,207.0
642,2014-05-04,1610612759,1610612742,215.0
643,2014-05-03,1610612754,1610612737,172.0
644,2014-05-03,1610612760,1610612763,229.0
645,2014-05-03,1610612746,1610612744,247.0
646,2014-05-02,1610612751,1610612761,180.0
647,2014-05-02,1610612742,1610612759,224.0
648,2014-05-02,1610612757,1610612745,197.0
649,2014-05-01,1610612737,1610612754,183.0
650,2014-05-01,1610612763,1610612760,188.0
651,2014-05-01,1610612744,1610612746,199.0
652,2014-04-30,1610612759,1610612742,212.0
653,2014-04-30,1610612761,1610612751,228.0
654,2014-04-30,1610612745,1610612757,206.0
655,2014-04-29,1610612741,1610612764,144.0
656,2014-04-29,1610612760,1610612763,199.0
657,2014-04-29,1610612746,1610612744,216.0
658,2014-04-28,1610612766,1610612748,207.0
659,2014-04-28,1610612754,1610612737,204.0
660,2014-04-28,1610612742,1610612759,182.0
661,2014-04-27,1610612764,1610612741,187.0
662,2014-04-27,1610612744,1610612746,215.0
663,2014-04-27,1610612751,1610612761,166.0
664,2014-04-27,1610612757,1610612745,243.0
665,2014-04-26,1610612737,1610612754,179.0
666,2014-04-26,1610612742,1610612759,217.0
667,2014-04-26,1610612766,1610612748,183.0
668,2014-04-26,1610612763,1610612760,181.0
669,2014-04-25,1610612751,1610612761,200.0
670,2014-04-25,1610612764,1610612741,197.0
671,2014-04-25,1610612757,1610612745,237.0
672,2014-04-24,1610612737,1610612754,183.0
673,2014-04-24,1610612763,1610612760,193.0
674,2014-04-24,1610612744,1610612746,194.0
675,2014-04-23,1610612748,1610612766,198.0
676,2014-04-23,1610612759,1610612742,205.0
677,2014-04-23,1610612745,1610612757,217.0
678,2014-04-22,1610612754,1610612737,186.0
679,2014-04-22,1610612761,1610612751,195.0
680,2014-04-22,1610612741,1610612764,200.0
681,2014-04-21,1610612760,1610612763,216.0
682,2014-04-21,1610612746,1610612744,236.0
683,2014-04-20,1610612759,1610612742,175.0
684,2014-04-20,1610612748,1610612766,187.0
685,2014-04-20,1610612741,1610612764,195.0
686,2014-04-20,1610612745,1610612757,242.0
687,2014-04-19,1610612761,1610612751,181.0
688,2014-04-19,1610612746,1610612744,214.0
689,2014-04-19,1610612754,1610612737,194.0
690,2014-04-19,1610612760,1610612763,186.0
691,2014-04-16,1610612766,1610612741,177.0
692,2014-04-16,1610612753,1610612754,187.0
693,2014-04-16,1610612763,1610612742,211.0
694,2014-04-16,1610612749,1610612737,214.0
695,2014-04-16,1610612750,1610612762,266.0
696,2014-04-16,1610612740,1610612745,205.0
697,2014-04-16,1610612760,1610612765,223.0
698,2014-04-16,1610612759,1610612747,213.0
699,2014-04-16,1610612738,1610612764,220.0
700,2014-04-16,1610612739,1610612751,199.0
701,2014-04-16,1610612748,1610612755,187.0
702,2014-04-16,1610612752,1610612761,187.0
703,2014-04-16,1610612757,1610612746,214.0
704,2014-04-16,1610612758,1610612756,203.0
705,2014-04-16,1610612743,1610612744,228.0
706,2014-04-15,1610612751,1610612752,207.0
707,2014-04-15,1610612746,1610612743,222.0
708,2014-04-14,1610612755,1610612738,221.0
709,2014-04-14,1610612761,1610612749,210.0
710,2014-04-14,1610612764,1610612748,207.0
711,2014-04-14,1610612737,1610612766,188.0
712,2014-04-14,1610612741,1610612753,203.0
713,2014-04-14,1610612745,1610612759,202.0
714,2014-04-14,1610612740,1610612760,190.0
715,2014-04-14,1610612762,1610612747,223.0
716,2014-04-14,1610612756,1610612763,188.0
717,2014-04-14,1610612744,1610612750,250.0
718,2014-04-13,1610612754,1610612760,199.0
719,2014-04-13,1610612765,1610612761,223.0
720,2014-04-13,1610612751,1610612753,185.0
721,2014-04-13,1610612752,1610612741,189.0
722,2014-04-13,1610612757,1610612744,236.0
723,2014-04-13,1610612758,1610612750,209.0
724,2014-04-13,1610612747,1610612763,192.0
725,2014-04-12,1610612746,1610612758,218.0
726,2014-04-12,1610612766,1610612755,216.0
727,2014-04-12,1610612764,1610612749,195.0
728,2014-04-12,1610612737,1610612748,183.0
729,2014-04-12,1610612739,1610612738,210.0
730,2014-04-12,1610612745,1610612740,215.0
731,2014-04-12,1610612742,1610612756,199.0
732,2014-04-12,1610612743,1610612762,195.0
733,2014-04-11,1610612753,1610612764,182.0
734,2014-04-11,1610612761,1610612752,208.0
735,2014-04-11,1610612738,1610612766,209.0
736,2014-04-11,1610612751,1610612737,181.0
737,2014-04-11,1610612748,1610612754,184.0
738,2014-04-11,1610612741,1610612765,204.0
739,2014-04-11,1610612763,1610612755,212.0
740,2014-04-11,1610612750,1610612745,222.0
741,2014-04-11,1610612760,1610612740,210.0
742,2014-04-11,1610612749,1610612739,235.0
743,2014-04-11,1610612759,1610612756,216.0
744,2014-04-11,1610612762,1610612757,210.0
745,2014-04-11,1610612747,1610612744,207.0
746,2014-04-10,1610612742,1610612759,209.0
747,2014-04-10,1610612744,1610612743,199.0
748,2014-04-09,1610612739,1610612765,222.0
749,2014-04-09,1610612753,1610612751,226.0
750,2014-04-09,1610612761,1610612755,239.0
751,2014-04-09,1610612764,1610612766,182.0
752,2014-04-09,1610612737,1610612738,202.0
753,2014-04-09,1610612763,1610612748,209.0
754,2014-04-09,1610612749,1610612754,206.0
755,2014-04-09,1610612750,1610612741,189.0
756,2014-04-09,1610612740,1610612756,182.0
757,2014-04-09,1610612743,1610612745,239.0
758,2014-04-09,1610612757,1610612758,199.0
759,2014-04-09,1610612746,1610612760,208.0
760,2014-04-08,1610612737,1610612765,197.0
761,2014-04-08,1610612750,1610612759,201.0
762,2014-04-08,1610612748,1610612751,175.0
763,2014-04-08,1610612762,1610612742,178.0
764,2014-04-08,1610612758,1610612760,199.0
765,2014-04-08,1610612747,1610612745,275.0
766,2014-04-06,1610612748,1610612752,193.0
767,2014-04-06,1610612746,1610612747,217.0
768,2014-04-06,1610612758,1610612742,184.0
769,2014-04-06,1610612754,1610612737,195.0
770,2014-04-06,1610612745,1610612743,255.0
771,2014-04-06,1610612759,1610612763,204.0
772,2014-04-06,1610612744,1610612762,232.0
773,2014-04-06,1610612756,1610612760,237.0
774,2014-04-06,1610612757,1610612740,194.0
775,2014-04-05,1610612753,1610612750,192.0
776,2014-04-05,1610612764,1610612741,174.0
777,2014-04-05,1610612739,1610612766,190.0
778,2014-04-05,1610612765,1610612738,226.0
779,2014-04-05,1610612755,1610612751,206.0
780,2014-04-05,1610612749,1610612761,200.0
781,2014-04-04,1610612763,1610612743,192.0
782,2014-04-04,1610612766,1610612753,171.0
783,2014-04-04,1610612761,1610612754,196.0
784,2014-04-04,1610612737,1610612739,215.0
785,2014-04-04,1610612738,1610612755,213.0
786,2014-04-04,1610612751,1610612765,220.0
787,2014-04-04,1610612748,1610612750,243.0
788,2014-04-04,1610612752,1610612764,179.0
789,2014-04-04,1610612741,1610612749,192.0
790,2014-04-04,1610612762,1610612740,196.0
791,2014-04-04,1610612745,1610612760,218.0
792,2014-04-04,1610612757,1610612756,202.0
793,2014-04-04,1610612744,1610612758,171.0
794,2014-04-04,1610612747,1610612742,202.0
795,2014-04-03,1610612760,1610612759,200.0
796,2014-04-03,1610612746,1610612742,220.0
797,2014-04-02,1610612754,1610612765,195.0
798,2014-04-02,1610612752,1610612751,191.0
799,2014-04-02,1610612753,1610612739,217.0
800,2014-04-02,1610612755,1610612766,216.0
801,2014-04-02,1610612761,1610612745,210.0
802,2014-04-02,1610612764,1610612738,210.0
803,2014-04-02,1610612737,1610612741,197.0
804,2014-04-02,1610612748,1610612749,173.0
805,2014-04-02,1610612750,1610612763,190.0
806,2014-04-02,1610612759,1610612744,201.0
807,2014-04-02,1610612743,1610612740,244.0
808,2014-04-02,1610612756,1610612746,220.0
809,2014-04-02,1610612758,1610612747,209.0
810,2014-04-01,1610612751,1610612745,201.0
811,2014-04-01,1610612742,1610612744,242.0
812,2014-04-01,1610612747,1610612757,236.0
813,2014-03-31,1610612766,1610612764,194.0
814,2014-03-31,1610612754,1610612759,180.0
815,2014-03-31,1610612737,1610612755,198.0
816,2014-03-31,1610612765,1610612749,227.0
817,2014-03-31,1610612748,1610612761,176.0
818,2014-03-31,1610612741,1610612738,174.0
819,2014-03-31,1610612750,1610612746,218.0
820,2014-03-31,1610612740,1610612758,199.0
821,2014-03-31,1610612743,1610612763,186.0
822,2014-03-31,1610612762,1610612752,175.0
823,2014-03-30,1610612760,1610612762,212.0
824,2014-03-30,1610612739,1610612754,166.0
825,2014-03-30,1610612751,1610612750,213.0
826,2014-03-30,1610612753,1610612761,191.0
827,2014-03-30,1610612738,1610612741,209.0
828,2014-03-30,1610612744,1610612752,173.0
829,2014-03-30,1610612757,1610612763,203.0
830,2014-03-30,1610612747,1610612756,214.0
831,2014-03-29,1610612755,1610612765,221.0
832,2014-03-29,1610612745,1610612746,225.0
833,2014-03-29,1610612764,1610612737,198.0
834,2014-03-29,1610612742,1610612758,203.0
835,2014-03-29,1610612749,1610612748,155.0
836,2014-03-29,1610612759,1610612740,176.0
837,2014-03-28,1610612753,1610612766,215.0
838,2014-03-28,1610612761,1610612738,208.0
839,2014-03-28,1610612764,1610612754,169.0
840,2014-03-28,1610612751,1610612739,205.0
841,2014-03-28,1610612765,1610612748,188.0
842,2014-03-28,1610612741,1610612757,165.0
843,2014-03-28,1610612750,1610612747,250.0
844,2014-03-28,1610612740,1610612762,197.0
845,2014-03-28,1610612760,1610612758,175.0
846,2014-03-28,1610612743,1610612759,235.0
847,2014-03-28,1610612756,1610612752,200.0
848,2014-03-28,1610612744,1610612763,193.0
849,2014-03-27,1610612737,1610612757,185.0
850,2014-03-27,1610612745,1610612755,218.0
851,2014-03-27,1610612749,1610612747,213.0
852,2014-03-27,1610612742,1610612746,212.0
853,2014-03-26,1610612766,1610612751,227.0
854,2014-03-26,1610612764,1610612756,192.0
855,2014-03-26,1610612738,1610612761,189.0
856,2014-03-26,1610612765,1610612739,193.0
857,2014-03-26,1610612750,1610612737,190.0
858,2014-03-26,1610612740,1610612746,194.0
859,2014-03-26,1610612754,1610612748,167.0
860,2014-03-26,1610612759,1610612743,211.0
861,2014-03-26,1610612758,1610612752,206.0
862,2014-03-26,1610612762,1610612763,178.0
863,2014-03-25,1610612739,1610612761,202.0
864,2014-03-25,1610612753,1610612757,180.0
865,2014-03-25,1610612742,1610612760,247.0
866,2014-03-25,1610612747,1610612752,223.0
867,2014-03-24,1610612766,1610612745,189.0
868,2014-03-24,1610612737,1610612756,197.0
869,2014-03-24,1610612748,1610612757,184.0
870,2014-03-24,1610612741,1610612754,166.0
871,2014-03-24,1610612763,1610612750,201.0
872,2014-03-24,1610612740,1610612751,213.0
873,2014-03-24,1610612760,1610612743,213.0
874,2014-03-24,1610612759,1610612755,204.0
875,2014-03-24,1610612762,1610612765,208.0
876,2014-03-24,1610612746,1610612749,204.0
877,2014-03-23,1610612761,1610612737,182.0
878,2014-03-23,1610612750,1610612756,247.0
879,2014-03-23,1610612743,1610612764,207.0
880,2014-03-23,1610612758,1610612749,231.0
881,2014-03-23,1610612742,1610612751,211.0
882,2014-03-23,1610612752,1610612739,206.0
883,2014-03-23,1610612747,1610612753,197.0
884,2014-03-22,1610612766,1610612757,218.0
885,2014-03-22,1610612739,1610612745,229.0
886,2014-03-22,1610612741,1610612755,172.0
887,2014-03-22,1610612763,1610612754,153.0
888,2014-03-22,1610612740,1610612748,200.0
889,2014-03-22,1610612762,1610612753,177.0
890,2014-03-22,1610612744,1610612759,189.0
891,2014-03-22,1610612746,1610612765,215.0
892,2014-03-21,1610612754,1610612741,170.0
893,2014-03-21,1610612755,1610612752,185.0
894,2014-03-21,1610612761,1610612760,237.0
895,2014-03-21,1610612737,1610612740,216.0
896,2014-03-21,1610612751,1610612738,212.0
897,2014-03-21,1610612748,1610612763,177.0
898,2014-03-21,1610612742,1610612743,228.0
899,2014-03-21,1610612756,1610612765,190.0
900,2014-03-21,1610612758,1610612759,178.0
901,2014-03-21,1610612747,1610612764,224.0
902,2014-03-20,1610612739,1610612760,197.0
903,2014-03-20,1610612745,1610612750,235.0
904,2014-03-20,1610612757,1610612764,219.0
905,2014-03-20,1610612744,1610612749,225.0
906,2014-03-19,1610612755,1610612741,196.0
907,2014-03-19,1610612738,1610612748,197.0
908,2014-03-19,1610612751,1610612766,203.0
909,2014-03-19,1610612763,1610612762,182.0
910,2014-03-19,1610612740,1610612761,207.0
911,2014-03-19,1610612752,1610612754,178.0
912,2014-03-19,1610612742,1610612750,245.0
913,2014-03-19,1610612743,1610612765,227.0
914,2014-03-19,1610612756,1610612753,202.0
915,2014-03-19,1610612747,1610612759,234.0
916,2014-03-18,1610612739,1610612748,196.0
917,2014-03-18,1610612737,1610612761,231.0
918,2014-03-18,1610612757,1610612749,235.0
919,2014-03-18,1610612758,1610612764,228.0
920,2014-03-18,1610612744,1610612753,192.0
921,2014-03-17,1610612766,1610612737,180.0
922,2014-03-17,1610612754,1610612755,189.0
923,2014-03-17,1610612751,1610612756,203.0
924,2014-03-17,1610612741,1610612760,182.0
925,2014-03-17,1610612745,1610612762,210.0
926,2014-03-17,1610612742,1610612738,183.0
927,2014-03-17,1610612743,1610612746,210.0
928,2014-03-16,1610612749,1610612766,193.0
929,2014-03-16,1610612761,1610612756,234.0
930,2014-03-16,1610612748,1610612745,217.0
931,2014-03-16,1610612740,1610612738,241.0
932,2014-03-16,1610612750,1610612758,206.0
933,2014-03-16,1610612760,1610612742,195.0
934,2014-03-16,1610612759,1610612762,226.0
935,2014-03-16,1610612757,1610612744,225.0
936,2014-03-16,1610612746,1610612739,182.0
937,2014-03-15,1610612752,1610612749,209.0
938,2014-03-15,1610612764,1610612751,195.0
939,2014-03-15,1610612737,1610612743,189.0
940,2014-03-15,1610612765,1610612754,216.0
941,2014-03-15,1610612755,1610612763,180.0
942,2014-03-15,1610612741,1610612758,181.0
943,2014-03-14,1610612766,1610612750,198.0
944,2014-03-14,1610612753,1610612764,206.0
945,2014-03-14,1610612755,1610612754,195.0
946,2014-03-14,1610612761,1610612763,185.0
947,2014-03-14,1610612738,1610612756,167.0
948,2014-03-14,1610612748,1610612743,218.0
949,2014-03-14,1610612740,1610612757,214.0
950,2014-03-14,1610612759,1610612747,204.0
951,2014-03-14,1610612762,1610612746,183.0
952,2014-03-14,1610612744,1610612739,197.0
953,2014-03-13,1610612741,1610612745,198.0
954,2014-03-13,1610612737,1610612749,199.0
955,2014-03-13,1610612760,1610612747,233.0
956,2014-03-12,1610612748,1610612751,191.0
957,2014-03-12,1610612753,1610612743,232.0
958,2014-03-12,1610612755,1610612758,213.0
959,2014-03-12,1610612761,1610612765,188.0
960,2014-03-12,1610612764,1610612766,183.0
961,2014-03-12,1610612738,1610612752,208.0
962,2014-03-12,1610612740,1610612763,178.0
963,2014-03-12,1610612762,1610612742,209.0
964,2014-03-12,1610612759,1610612757,193.0
965,2014-03-12,1610612756,1610612739,211.0
966,2014-03-12,1610612746,1610612744,209.0
967,2014-03-11,1610612754,1610612738,177.0
968,2014-03-11,1610612765,1610612758,188.0
969,2014-03-11,1610612741,1610612759,200.0
970,2014-03-11,1610612763,1610612757,208.0
971,2014-03-11,1610612750,1610612749,213.0
972,2014-03-11,1610612760,1610612745,204.0
973,2014-03-11,1610612744,1610612742,193.0
974,2014-03-10,1610612766,1610612743,203.0
975,2014-03-10,1610612751,1610612761,198.0
976,2014-03-10,1610612748,1610612764,189.0
977,2014-03-10,1610612752,1610612755,233.0
978,2014-03-10,1610612749,1610612753,203.0
979,2014-03-10,1610612762,1610612737,222.0
980,2014-03-10,1610612746,1610612756,217.0
981,2014-03-09,1610612741,1610612748,183.0
982,2014-03-09,1610612747,1610612760,224.0
983,2014-03-09,1610612740,1610612743,218.0
984,2014-03-09,1610612738,1610612765,229.0
985,2014-03-09,1610612751,1610612758,193.0
986,2014-03-09,1610612745,1610612757,231.0
987,2014-03-09,1610612750,1610612761,215.0
988,2014-03-09,1610612742,1610612754,199.0
989,2014-03-09,1610612744,1610612756,220.0
990,2014-03-08,1610612739,1610612752,204.0
991,2014-03-08,1610612755,1610612762,196.0
992,2014-03-08,1610612763,1610612766,200.0
993,2014-03-08,1610612759,1610612753,233.0
994,2014-03-08,1610612749,1610612764,221.0
995,2014-03-08,1610612746,1610612737,217.0
996,2014-03-07,1610612741,1610612763,162.0
997,2014-03-07,1610612766,1610612739,193.0
998,2014-03-07,1610612761,1610612758,186.0
999,2014-03-07,1610612738,1610612751,175.0
1000,2014-03-07,1610612752,1610612762,189.0
1001,2014-03-07,1610612750,1610612765,215.0
1002,2014-03-07,1610612740,1610612749,216.0
1003,2014-03-07,1610612742,1610612757,201.0
1004,2014-03-07,1610612743,1610612747,260.0
1005,2014-03-07,1610612745,1610612754,198.0
1006,2014-03-07,1610612744,1610612737,208.0
1007,2014-03-06,1610612759,1610612748,198.0
1008,2014-03-06,1610612756,1610612760,250.0
1009,2014-03-06,1610612747,1610612746,236.0
1010,2014-03-05,1610612766,1610612754,196.0
1011,2014-03-05,1610612753,1610612745,190.0
1012,2014-03-05,1610612764,1610612762,195.0
1013,2014-03-05,1610612738,1610612744,196.0
1014,2014-03-05,1610612751,1610612763,197.0
1015,2014-03-05,1610612765,1610612741,199.0
1016,2014-03-05,1610612749,1610612758,218.0
1017,2014-03-05,1610612750,1610612752,224.0
1018,2014-03-05,1610612743,1610612742,225.0
1019,2014-03-05,1610612757,1610612737,180.0
1020,2014-03-04,1610612739,1610612759,223.0
1021,2014-03-04,1610612754,1610612744,194.0
1022,2014-03-04,1610612745,1610612748,209.0
1023,2014-03-04,1610612760,1610612755,217.0
1024,2014-03-04,1610612756,1610612746,200.0
1025,2014-03-04,1610612747,1610612740,257.0
1026,2014-03-03,1610612764,1610612763,214.0
1027,2014-03-03,1610612751,1610612741,176.0
1028,2014-03-03,1610612765,1610612752,181.0
1029,2014-03-03,1610612748,1610612766,231.0
1030,2014-03-03,1610612749,1610612762,202.0
1031,2014-03-03,1610612743,1610612750,260.0
1032,2014-03-03,1610612757,1610612747,213.0
1033,2014-03-03,1610612758,1610612740,185.0
1034,2014-03-02,1610612741,1610612752,199.0
1035,2014-03-02,1610612761,1610612744,202.0
1036,2014-03-02,1610612754,1610612762,185.0
1037,2014-03-02,1610612753,1610612755,173.0
1038,2014-03-02,1610612760,1610612766,215.0
1039,2014-03-02,1610612759,1610612742,218.0
1040,2014-03-02,1610612756,1610612737,249.0
1041,2014-03-01,1610612748,1610612753,210.0
1042,2014-03-01,1610612755,1610612764,225.0
1043,2014-03-01,1610612745,1610612765,228.0
1044,2014-03-01,1610612738,1610612754,199.0
1045,2014-03-01,1610612749,1610612751,205.0
1046,2014-03-01,1610612763,1610612739,206.0
1047,2014-03-01,1610612757,1610612743,198.0
